drug_name,review_source,drug_review,tokens,concreteness,modality,sentiments,disease,side effects,side effects grouped,side effects cleaned,side_effects_cleaned_grouped
Elidel,Drugs.com,"I was getting persistent breakouts (atopic dermatitis) on my face especially after shaving. I first began using prescription strength hydrocortisone cream and other steroid creams, but after a while they lost their effectiveness and began making my skin worse. And it caused thinning of my skin. I eventually started using Elidel and my skin significantly improved right away. Elidel caused no adverse reactions. I barely need to use Elidel anymore. Elidel was initially not covered by my insurance. However, my dermatologist was able to obtain prior authorization by submitting records showing that steroid creams did not work.","['get', 'persistent', 'breakout', 'atopic', 'dermatitis', ' ', 'face', 'especially', 'shaving', ' ', 'begin', 'prescription', 'strength', 'hydrocortisone', 'cream', 'steroid', 'cream', ' ', 'lose', 'effectiveness', 'begin', 'make', 'skin', 'bad', ' ', 'cause', 'thinning', 'skin', ' ', 'eventually', 'start', 'elidel', ' ', 'skin', 'significantly', 'improve', 'right', 'away', ' ', 'elidel', 'cause', 'adverse', 'reaction', ' ', 'barely', 'need', 'use', 'elidel', 'anymore', ' ', 'elidel', 'initially', 'cover', 'insurance', ' ', 'dermatologist', 'able', 'obtain', 'prior', 'authorization', 'submit', 'record', ' ', 'show', 'steroid', 'cream', 'work']",0.119403,Deontic modality,Neutral,Eczema,Nil,Nil,Nil,Nil
Elidel,Drugs.com,"""I was prescribed this cream by a consultant dermatologist, I used on my eyebrows on and off for some 5-6months 
 recently my glands on one side of my neck have swollen, I don't have a cold or flu or any other symptoms of any viral infection, apart from a reddening of my throat, GP prescribed some antibiotics which don't seem to of done much, I still have a sharp pain when I breathe in quickly through my nose or lie on that side of my neck in bed I haven't used this since and don't intend using again nor do I trust the pharma industry""","['prescribe', 'cream', 'consultant', 'dermatologist', 'eyebrow', ' ', '5', '6months', '\n', 'recently', 'gland', 'neck', 'swell', 'cold', 'flu', 'symptom', 'viral', 'infection', 'apart', 'reddening', 'throat', 'gp', 'prescribe', ' ', 'antibiotic', 'sharp', 'pain', 'breathe', 'quickly', 'nose', 'lie', 'neck', 'bed', ' ', 'intend', ' ', 'trust', 'pharma', 'industry']",0.102564,Deontic modality,Negative,Eczema,Topical Steroid Withdrawal,Flu-like,Topical Steroid Withdrawal,Skin-Related
Elidel,Drugs.com,"Elidel, used in conjunction with applying nizoral shampoo on my face for 7 mins every day (as directed by dermatologist - apply twice a week after 7 days), has almost completely cleared the dermatitis on my face & neck within a week. I now look normal and feel like I might finally have my life back again after years of struggling with steroid creams that eventually stopped working & more recently being off work & not leaving the house due to looking like a leper! No burning or stinging for me. Long may this phase continue","['elidel', 'conjunction', 'apply', 'nizoral', 'shampoo', 'face', '7', 'min', 'day', 'direct', 'dermatologist', 'apply', 'twice', 'week', '7', 'day', 'completely', 'clear', 'dermatitis', 'face', 'neck', 'week', 'look', 'normal', 'feel', 'like', 'finally', 'life', 'year', 'struggle', 'steroid', 'cream', 'eventually', 'stop', 'work', 'recently', 'work', 'leave', 'house', 'look', 'like', 'leper', 'burning', 'sting', 'long', 'phase', 'continue']",0.085106,Uncertain modality,Positive,Eczema,Nil,Nil,Nil,Nil
Elidel,Drugs.com,At first I thought this stuff worked great for my eczema but then I woke up to around 40 zits under my arm... (which is where I applied it to my eczema).. so disappointed... it hurts and my rash looked better than these nasty zits everywhere... now it hurts to wear a bra..,"['think', 'stuff', 'work', 'great', 'eczema', 'wake', '40', 'zit', 'arm', 'apply', 'eczema', 'disappointed', 'hurt', 'rash', 'look', 'well', 'nasty', 'zit', 'hurt', 'wear', 'bra']",0.190476,Deontic modality,Neutral,Eczema,Topical Steroid Withdrawal,Flu-like,Topical Steroid Withdrawal,Skin-Related
Elidel,Drugs.com,"I am a 63 year old male who has been experiencing eczema on the face for close to a year now. I was prescribed Elidel and use it at least twice a day to keep the eczema in check. It doesn't go away completely, but does calm it down.","['63', 'year', 'old', 'male', 'experience', 'eczema', 'face', 'close', 'year', 'prescribe', 'elidel', 'use', 'twice', 'day', 'eczema', 'check', ' ', 'away', 'completely', 'calm']",0.25,Epistemic modality,Neutral,Eczema,Nil,Nil,Nil,Nil
Elidel,Drugs.com,"Frustrated with the lack of effectiveness of any of the medications I have been given for this condition - including Elidel. Still experiencing extreme itchiness, oozing, peeling and cracked skin. Over the years more areas of my body is affected with this condition. Painful and unsightly.","['frustrated', 'lack', 'effectiveness', 'medication', 'give', 'condition', 'include', 'elidel', 'experience', 'extreme', 'itchiness', 'oozing', 'peel', 'crack', 'skin', 'year', 'area', 'body', 'affect', 'condition', 'painful', 'unsightly']",0.181818,Deontic modality,Negative,Eczema,Topical Steroid Withdrawal,Flu-like,Topical Steroid Withdrawal,Skin-Related
Elidel,Drugs.com,"Unfortunately I am a large breasted woman, breast fed three sons so its no wonder under my breasts became sensitive when I reached my 40s. My primary doctor gave me creams and eventually steroid cream, which also thinned my skin as well (I see others had the same issue) dermatologist gave me Zeasorb powder which strangely enough is sold for athletes foot and then the Elides cream which was 30 bucks for a small tube! However after using it for a week rash is completely gone for the first time in over three years. Next time Ill go right to the dermatologist for skin issues. I had no side effects.","['unfortunately', 'large', 'breasted', 'woman', 'breast', 'feed', 'son', 'wonder', 'breast', 'sensitive', 'reach', '40', 'primary', 'doctor', 'give', 'cream', 'eventually', 'steroid', 'cream', 'thin', 'skin', 'issue', 'dermatologist', 'give', 'zeasorb', 'powder', 'strangely', 'sell', 'athlete', 'foot', 'elides', 'cream', '30', 'buck', 'small', 'tube', 'week', 'rash', 'completely', 'go', 'time', 'year', 'time', 'ill', 'right', 'dermatologist', 'skin', 'issue', 'effect']",0.163265,Deontic modality,Positive,Eczema,Nil,Nil,Nil,Nil
Elidel,Drugs.com,"Dermatologist prescribed Elidel for facial itching, burning, redness plus swelling, dryness, cold sore, especially serious scaling around mouth & on lips. I have had all kinds of skin cancer on face, legs & chest, plus a melanoma on thigh. When I read the side effects on your site & others, I chose not to use Elidel. It was too risky for me. I am an 81-yr-young female. Due to the extreme burning of most of my face, I rubbed it with ICE CUBES which gave me awesome relief, enabled me to sleep without itching & scratching. Outbreak cleared up within 2 weeks.","['dermatologist', 'prescribe', 'elidel', 'facial', 'itching', 'burning', 'redness', 'plus', 'swelling', 'dryness', 'cold', 'sore', 'especially', 'scaling', 'mouth', 'lip', 'kind', 'skin', 'cancer', 'face', 'leg', 'chest', 'plus', 'melanoma', 'thigh', 'read', 'effect', 'site', 'choose', 'use', 'elidel', 'risky', '81', 'yr', 'young', 'female', 'extreme', 'burning', 'face', 'rub', 'ice', 'cubes', 'give', 'awesome', 'relief', 'enable', 'sleep', 'itch', 'scratch', 'outbreak', 'clear', '2', 'week']",0.150943,Uncertain modality,Neutral,Eczema,Nil,Nil,Nil,Nil
Elidel,Drugs.com,"I developed a rash on my eyelids from discoid lupus. Raw, cracked, flacking skin. I heard about a non steroid cream and asked my dermatologist to give me some samples. It is working. I’m so thankful. Xo","['develop', 'rash', 'eyelid', 'discoid', 'lupus', 'raw', 'crack', 'flacke', 'skin', 'hear', 'non', 'steroid', 'cream', 'ask', 'dermatologist', 'sample', 'work', 'thankful', 'xo']",0.105263,Epistemic modality,Positive,Eczema,Nil,Nil,Nil,Nil
Elidel,Drugs.com,"I am horrified by this cream, I developed a rash on my face all around my eyes from a paint allergy and the doctor gave me this cream. I used it once lightly and an hour later my entire face was burning and eyes were watering non stop. I woke up the next day and my eyes were all swollen and irritated. Rash symptoms were gone but face was now red and swollen. The day after my eyes were still swollen and I can see a red mark on my face that outlines where I had put the cream. I look worse than when I actually had the rash. I am horrified that this is a genuine normal side effect of this cream. Please be careful, I will never ever touch this stuff again.","['horrify', 'cream', 'develop', 'rash', 'face', 'eye', 'paint', 'allergy', 'doctor', 'give', 'cream', 'lightly', 'hour', 'later', 'entire', 'face', 'burn', 'eye', 'water', 'non', 'stop', 'wake', 'day', 'eye', 'swollen', 'irritated', 'rash', 'symptom', 'go', 'face', 'red', 'swollen', 'day', 'eye', 'swollen', 'red', 'mark', 'face', 'outline', 'cream', ' ', 'look', 'bad', 'actually', 'rash', 'horrified', 'genuine', 'normal', 'effect', 'cream', 'careful', 'touch', 'stuff']",0.226415,Deontic modality,Negative,Eczema,Topical Steroid Withdrawal,Flu-like,Topical Steroid Withdrawal,Skin-Related
Elidel,Drugs.com,"I started using Elidel about a month ago after being diagnosed with Eczema on my face, arms and shoulders, and after topical cortico-steroid creams failed to work. Elidel cleared up my skin very nicely. This summer has been very hot and humid where I live, so my skin has had quite a few breakouts. As long as I used the Elidel at least twice a day, my Eczema remains under control. The only side effect I have noticed is a warming sensation on my face, but I can live with that. Elidel, is by far the best product I have used and thankfully I have a drug plan where I work, because it is expensive.","['start', 'elidel', 'month', 'ago', 'diagnose', 'eczema', 'face', 'arm', 'shoulder', 'topical', 'cortico', 'steroid', 'cream', 'fail', 'work', ' ', 'elidel', 'clear', 'skin', 'nicely', ' ', 'summer', 'hot', 'humid', 'live', 'skin', 'breakout', ' ', 'long', 'elidel', 'twice', 'day', 'eczema', 'remain', 'control', ' ', 'effect', 'notice', 'warming', 'sensation', 'face', 'live', ' ', 'elidel', 'far', 'good', 'product', 'thankfully', 'drug', 'plan', 'work', 'expensive']",0.057692,Epistemic modality,Positive,Eczema,Nil,Nil,Nil,Nil
Elidel,Drugs.com,"I had seborrhoic dermatitis constantly for a number of years, however coming across Elidel cream we have been able to counteract the effects by using an autoimmune cream which’s will rectify the effects of dry/rashly skin.","['seborrhoic', 'dermatitis', 'constantly', 'number', 'year', 'come', 'elidel', 'cream', 'able', 'counteract', 'effect', 'autoimmune', 'cream', 'rectify', 'effect', 'dry', 'rashly', 'skin']",0.111111,Uncertain modality,Neutral,Eczema,Nil,Nil,Nil,Nil
Elidel,Drugs.com,"""Physician was wary of keeping me on steroids on the face since the dermatitis and eczema was still coming back.
 
 She gave me Elidel and it worked really well, things cleared up within a few days. Initial side effects were application burning and itching, but skin got used to it and I don't get that anymore.
 
 I kept on it for several weeks and the dermatitis didn't return by itself. 
 
 I still use it for any missed spots of eczema or dermatitis that flares up. It's safe to use on top of my Avar LS wash, so now lots of my dermatitis and eczema is under control with this combo.
 
 A personal positive side effect is that it inhibited hair growth on my upper lip where I used it.""","['physician', 'wary', 'keep', 'steroid', 'face', 'dermatitis', 'eczema', 'come', '\n\n', 'give', 'elidel', 'work', 'thing', 'clear', 'day', 'initial', 'effect', 'application', 'burn', 'itching', 'skin', 'get', 'anymore', '\n\n', 'keep', 'week', 'dermatitis', 'return', '\n\n', 'use', 'miss', 'spot', 'eczema', 'dermatitis', 'flare', 'safe', 'use', 'avar', 'ls', 'wash', 'lot', 'dermatitis', 'eczema', 'control', 'combo', '\n\n', 'personal', 'positive', 'effect', 'inhibit', 'hair', 'growth', 'upper', 'lip']",0.111111,Epistemic modality,Positive,Eczema,Topical Steroid Withdrawal,Flu-like,Topical Steroid Withdrawal,Skin-Related
Elidel,Drugs.com,"After daily use of topical steroids (was told I needed topical steroids by Drs to treat does milk protein related rash as an infant) for 40 years, I started topical steroid withdrawal at the advice of my daughter who covered it in med school. I used elidel for a couple years off and on then stopped for several months. Recently I tried using it again and I've had severe swelling in my face. Raised lymph nodes under my arms. I believe my skin is looking for the elidel however this time using it, it hasn't been effective. Find your allergy/irritant and stay away from this demonic med and topical steroids.","['daily', 'use', 'topical', 'steroid', 'tell', 'need', 'topical', 'steroid', 'drs', 'treat', 'milk', 'protein', 'relate', 'rash', 'infant', '40', 'year', 'start', 'topical', 'steroid', 'withdrawal', 'advice', 'daughter', 'cover', 'med', 'school', 'elidel', 'couple', 'year', 'stop', 'month', ' ', 'recently', 'try', 'severe', 'swelling', 'face', 'raise', 'lymph', 'node', 'arm', ' ', 'believe', 'skin', 'look', 'elidel', 'time', 'effective', ' ', 'find', 'allergy', 'irritant', 'stay', 'away', 'demonic', 'med', 'topical', 'steroid']",0.241379,Deontic modality,Negative,Eczema,Topical Steroid Withdrawal,Flu-like,Topical Steroid Withdrawal,Skin-Related
Elidel,Drugs.com,If you use Elidel to ward off flare ups and keep them controlled until they go away (which they do) then back off on the application until you need it again then this produces the best results. I would never apply this daily unless I had the rash. Once the rash is gone I stop application until another flare up.,"['use', 'elidel', 'ward', 'flare', 'up', 'control', 'away', 'application', 'need', 'produce', 'good', 'result', 'apply', 'daily', 'rash', 'rash', 'go', 'stop', 'application', 'flare']",0.2,Deontic modality,Neutral,Eczema,Nil,Nil,Nil,Nil
Elidel,Drugs.com,"""Amazing. Have had seborrhoeic dermatitis on face, scalp, ears, chest and butt crack for years. Used moderate strength steroid for a week or two every month (not ideal on face and around eyes) to control it but it kept flaring up a week or so after stopping. 
 
 Had elidel for 2 months, only used half a tube (7.5g approx) and symptoms settled with no side effects. Only need to use it one or two days a week to keep it under control without the need for any steroid!""","['amazing', ' ', 'seborrhoeic', 'dermatitis', 'face', 'scalp', 'ear', 'chest', 'butt', 'crack', 'year', ' ', 'moderate', 'strength', 'steroid', 'week', 'month', 'ideal', 'face', 'eye', 'control', 'keep', 'flare', 'week', 'stop', ' \n\n', 'elidel', '2', 'month', 'half', 'tube', '7.5', 'g', 'approx', 'symptom', 'settle', 'effect', ' ', 'need', 'use', 'day', 'week', 'control', 'need', 'steroid']",0.155556,Deontic modality,Positive,Eczema,Nil,Nil,Nil,Nil
